dim_4,ava_s_4
0.0,3.0
0.0,0.0
0.0,2.0
0.0,0.0
8.0,89.0
3.0,25.0
2.0,10.0
2.0,13.0
5.0,35.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,1.0
2.0,11.0
9.0,111.0
0.0,0.0
0.0,0.0
37.0,1611.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,9.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,36.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,14.0
3.0,21.0
3.0,24.0
0.0,0.0
7.0,136.0
5.0,75.0
3.0,16.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
1.0,4.0
0.0,0.0
7.0,70.0
2.0,13.0
2.0,5.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,42.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
4.0,38.0
0.0,3.0
11.0,135.0
39.0,2397.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,2.0
0.0,0.0
33.0,4428.0
0.0,2.0
0.0,2.0
0.0,3.0
0.0,0.0
7.0,72.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
7.0,116.0
2.0,13.0
1.0,4.0
9.0,77.0
0.0,0.0
0.0,0.0
5.0,57.0
0.0,2.0
2.0,6.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,5.0
0.0,4.0
0.0,0.0
0.0,0.0
10.0,264.0
0.0,0.0
2.0,7.0
0.0,3.0
3.0,10.0
0.0,7.0
19.0,215.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
12.0,237.0
7.0,59.0
0.0,0.0
2.0,13.0
0.0,6.0
3.0,38.0
5.0,66.0
0.0,2.0
0.0,0.0
0.0,1.0
0.0,0.0
9.0,242.0
2.0,11.0
3.0,33.0
0.0,0.0
0.0,9.0
0.0,0.0
0.0,0.0
7.0,31.0
0.0,2.0
0.0,0.0
0.0,0.0
1.0,13.0
0.0,0.0
3.0,26.0
32.0,2186.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
4.0,26.0
0.0,0.0
0.0,0.0
16.0,261.0
18.0,551.0
0.0,2.0
0.0,1.0
0.0,0.0
2.0,5.0
6.0,59.0
0.0,0.0
2.0,11.0
2.0,17.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
2.0,30.0
0.0,1.0
0.0,1.0
9.0,74.0
0.0,0.0
3.0,36.0
0.0,0.0
6.0,29.0
0.0,0.0
24.0,738.0
0.0,0.0
0.0,5.0
4.0,9.0
0.0,2.0
2.0,8.0
15.0,246.0
0.0,0.0
43.0,4349.0
13.0,98.0
0.0,0.0
9.0,78.0
6.0,46.0
0.0,0.0
0.0,0.0
7.0,53.0
0.0,0.0
0.0,0.0
7.0,79.0
7.0,44.0
10.0,176.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
2.0,9.0
0.0,1.0
0.0,6.0
0.0,0.0
5.0,47.0
0.0,0.0
7.0,125.0
0.0,0.0
0.0,0.0
2.0,22.0
1.0,6.0
0.0,0.0
0.0,0.0
3.0,28.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
7.0,63.0
0.0,2.0
5.0,67.0
15.0,662.0
5.0,42.0
0.0,0.0
5.0,47.0
0.0,2.0
5.0,28.0
7.0,53.0
2.0,9.0
5.0,52.0
10.0,85.0
0.0,0.0
5.0,28.0
0.0,2.0
0.0,0.0
0.0,0.0
20.0,247.0
10.0,240.0
0.0,0.0
7.0,119.0
0.0,0.0
0.0,2.0
23.0,411.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,47.0
0.0,0.0
6.0,55.0
1.0,10.0
2.0,15.0
0.0,0.0
1.0,8.0
3.0,36.0
21.0,315.0
10.0,242.0
4.0,64.0
0.0,0.0
10.0,87.0
0.0,2.0
1.0,5.0
0.0,7.0
0.0,6.0
4.0,24.0
0.0,2.0
0.0,1.0
8.0,126.0
0.0,0.0
3.0,12.0
8.0,102.0
0.0,3.0
3.0,27.0
30.0,2449.0
0.0,0.0
0.0,1.0
0.0,0.0
25.0,1140.0
0.0,0.0
17.0,669.0
1.0,6.0
0.0,2.0
5.0,41.0
6.0,122.0
16.0,295.0
8.0,211.0
0.0,0.0
3.0,11.0
2.0,4.0
5.0,39.0
0.0,0.0
7.0,70.0
3.0,14.0
0.0,1.0
0.0,3.0
0.0,0.0
13.0,150.0
0.0,0.0
6.0,32.0
0.0,0.0
0.0,0.0
0.0,3.0
1.0,7.0
1.0,12.0
3.0,20.0
1.0,14.0
3.0,40.0
6.0,95.0
0.0,2.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,2.0
2.0,10.0
0.0,0.0
9.0,77.0
0.0,2.0
0.0,0.0
0.0,1.0
10.0,124.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
4.0,24.0
5.0,20.0
0.0,0.0
0.0,0.0
15.0,257.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,5.0
5.0,26.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,25.0
3.0,29.0
5.0,61.0
0.0,0.0
7.0,62.0
7.0,84.0
0.0,0.0
0.0,2.0
0.0,11.0
0.0,5.0
17.0,317.0
0.0,6.0
0.0,3.0
0.0,0.0
8.0,63.0
3.0,15.0
3.0,16.0
5.0,71.0
0.0,1.0
0.0,1.0
4.0,22.0
0.0,0.0
0.0,1.0
0.0,0.0
17.0,494.0
0.0,0.0
7.0,40.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
4.0,12.0
8.0,101.0
2.0,4.0
20.0,334.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
10.0,138.0
0.0,0.0
0.0,6.0
12.0,90.0
4.0,64.0
0.0,2.0
20.0,1031.0
2.0,14.0
0.0,1.0
0.0,4.0
14.0,339.0
0.0,0.0
0.0,0.0
15.0,144.0
2.0,16.0
11.0,238.0
0.0,0.0
0.0,1.0
4.0,20.0
0.0,0.0
4.0,53.0
0.0,0.0
12.0,355.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,3.0
0.0,0.0
2.0,13.0
2.0,6.0
0.0,3.0
26.0,715.0
0.0,0.0
0.0,5.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,3.0
2.0,28.0
0.0,0.0
0.0,0.0
15.0,890.0
6.0,22.0
12.0,97.0
6.0,62.0
11.0,170.0
0.0,2.0
10.0,203.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,3.0
8.0,75.0
9.0,111.0
2.0,19.0
2.0,18.0
0.0,0.0
19.0,646.0
1.0,11.0
0.0,0.0
19.0,666.0
0.0,5.0
2.0,21.0
0.0,2.0
0.0,4.0
32.0,1479.0
0.0,1.0
0.0,3.0
0.0,8.0
12.0,76.0
10.0,124.0
4.0,30.0
0.0,0.0
2.0,15.0
1.0,13.0
3.0,41.0
3.0,12.0
0.0,2.0
4.0,56.0
1.0,4.0
0.0,0.0
0.0,5.0
0.0,10.0
0.0,0.0
4.0,22.0
6.0,24.0
0.0,0.0
6.0,76.0
1.0,6.0
9.0,173.0
0.0,0.0
0.0,6.0
13.0,515.0
0.0,0.0
0.0,4.0
0.0,1.0
1.0,3.0
5.0,17.0
0.0,4.0
40.0,1431.0
0.0,0.0
2.0,18.0
0.0,0.0
4.0,31.0
7.0,117.0
0.0,0.0
7.0,47.0
0.0,0.0
0.0,0.0
4.0,16.0
6.0,44.0
0.0,0.0
0.0,3.0
1.0,8.0
9.0,168.0
0.0,3.0
0.0,0.0
0.0,0.0
1.0,11.0
0.0,7.0
3.0,26.0
0.0,0.0
7.0,60.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
10.0,154.0
12.0,156.0
6.0,182.0
10.0,97.0
0.0,0.0
0.0,0.0
0.0,1.0
17.0,566.0
18.0,517.0
5.0,57.0
18.0,533.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,21.0
0.0,3.0
0.0,0.0
0.0,1.0
0.0,1.0
3.0,7.0
0.0,0.0
0.0,2.0
0.0,0.0
5.0,26.0
9.0,72.0
0.0,0.0
0.0,0.0
1.0,5.0
2.0,14.0
0.0,0.0
3.0,10.0
21.0,911.0
0.0,6.0
3.0,10.0
0.0,0.0
0.0,2.0
0.0,10.0
0.0,3.0
6.0,119.0
3.0,32.0
0.0,2.0
0.0,0.0
2.0,15.0
5.0,24.0
2.0,5.0
1.0,10.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,7.0
0.0,2.0
0.0,13.0
10.0,27.0
0.0,0.0
0.0,1.0
0.0,6.0
0.0,0.0
17.0,294.0
0.0,14.0
0.0,2.0
0.0,0.0
0.0,2.0
10.0,95.0
0.0,6.0
7.0,68.0
3.0,59.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,0.0
8.0,171.0
0.0,0.0
1.0,18.0
12.0,420.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,11.0
0.0,3.0
0.0,1.0
0.0,1.0
11.0,363.0
0.0,4.0
1.0,6.0
2.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
4.0,15.0
14.0,288.0
0.0,2.0
0.0,6.0
2.0,3.0
5.0,43.0
3.0,5.0
1.0,6.0
9.0,93.0
0.0,0.0
15.0,406.0
4.0,45.0
1.0,13.0
1.0,8.0
0.0,3.0
0.0,0.0
3.0,30.0
15.0,196.0
4.0,43.0
8.0,118.0
0.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,6.0
1.0,6.0
0.0,1.0
0.0,0.0
1.0,8.0
9.0,112.0
2.0,19.0
11.0,184.0
0.0,0.0
3.0,13.0
0.0,5.0
0.0,0.0
32.0,1478.0
6.0,27.0
8.0,67.0
0.0,0.0
9.0,196.0
0.0,0.0
18.0,493.0
0.0,0.0
0.0,2.0
0.0,2.0
5.0,25.0
3.0,10.0
3.0,18.0
22.0,1803.0
0.0,0.0
4.0,10.0
6.0,92.0
0.0,2.0
24.0,762.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.0,129.0
0.0,0.0
0.0,1.0
4.0,69.0
0.0,0.0
13.0,162.0
0.0,2.0
0.0,0.0
0.0,1.0
0.0,0.0
2.0,6.0
19.0,423.0
16.0,758.0
22.0,623.0
13.0,492.0
0.0,0.0
0.0,2.0
8.0,31.0
7.0,52.0
0.0,0.0
0.0,3.0
32.0,2713.0
0.0,0.0
3.0,39.0
31.0,2750.0
12.0,273.0
2.0,6.0
0.0,3.0
2.0,8.0
3.0,20.0
4.0,18.0
0.0,4.0
9.0,150.0
33.0,2728.0
2.0,4.0
0.0,5.0
0.0,0.0
2.0,6.0
1.0,4.0
0.0,0.0
0.0,0.0
0.0,3.0
9.0,184.0
0.0,0.0
2.0,5.0
0.0,2.0
0.0,0.0
4.0,40.0
0.0,0.0
0.0,4.0
9.0,107.0
0.0,6.0
32.0,2257.0
5.0,25.0
2.0,13.0
0.0,0.0
5.0,46.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,6.0
5.0,30.0
2.0,13.0
6.0,16.0
0.0,0.0
0.0,3.0
8.0,90.0
0.0,0.0
2.0,18.0
4.0,20.0
0.0,4.0
6.0,108.0
0.0,2.0
2.0,7.0
0.0,2.0
0.0,0.0
0.0,2.0
6.0,48.0
13.0,149.0
14.0,249.0
53.0,2362.0
2.0,10.0
6.0,92.0
0.0,0.0
0.0,0.0
16.0,184.0
0.0,1.0
4.0,28.0
0.0,0.0
21.0,389.0
0.0,0.0
5.0,43.0
29.0,1868.0
0.0,1.0
0.0,0.0
8.0,66.0
0.0,0.0
26.0,1879.0
0.0,0.0
41.0,3060.0
0.0,2.0
0.0,5.0
6.0,35.0
0.0,0.0
27.0,2006.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,0.0
2.0,10.0
0.0,2.0
0.0,1.0
21.0,323.0
0.0,1.0
1.0,5.0
81.0,6778.0
0.0,5.0
3.0,40.0
3.0,21.0
0.0,1.0
0.0,3.0
0.0,0.0
9.0,288.0
0.0,0.0
0.0,7.0
1.0,16.0
0.0,2.0
3.0,13.0
11.0,91.0
0.0,0.0
15.0,155.0
0.0,0.0
3.0,50.0
2.0,14.0
0.0,2.0
8.0,93.0
6.0,103.0
15.0,548.0
0.0,0.0
12.0,804.0
0.0,0.0
0.0,2.0
1.0,14.0
0.0,1.0
5.0,50.0
9.0,67.0
2.0,8.0
2.0,17.0
0.0,2.0
1.0,10.0
10.0,157.0
9.0,82.0
0.0,1.0
12.0,191.0
0.0,3.0
6.0,46.0
0.0,0.0
0.0,0.0
2.0,5.0
3.0,13.0
26.0,468.0
3.0,20.0
7.0,26.0
0.0,0.0
23.0,584.0
0.0,0.0
0.0,0.0
16.0,423.0
0.0,1.0
0.0,2.0
17.0,212.0
0.0,2.0
0.0,0.0
0.0,5.0
0.0,0.0
9.0,137.0
11.0,69.0
11.0,77.0
0.0,2.0
2.0,6.0
1.0,9.0
31.0,1139.0
3.0,13.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,3.0
22.0,513.0
4.0,8.0
4.0,56.0
9.0,110.0
0.0,3.0
0.0,0.0
0.0,2.0
8.0,72.0
8.0,78.0
2.0,21.0
0.0,2.0
0.0,0.0
8.0,47.0
52.0,8355.0
4.0,31.0
0.0,0.0
0.0,3.0
7.0,28.0
20.0,1143.0
0.0,0.0
2.0,12.0
0.0,10.0
2.0,9.0
7.0,79.0
12.0,441.0
0.0,0.0
5.0,13.0
0.0,3.0
15.0,692.0
0.0,11.0
0.0,1.0
3.0,23.0
0.0,1.0
0.0,3.0
7.0,50.0
1.0,12.0
0.0,0.0
8.0,154.0
26.0,776.0
0.0,0.0
2.0,17.0
0.0,0.0
2.0,8.0
5.0,70.0
9.0,97.0
0.0,0.0
0.0,2.0
34.0,1891.0
2.0,13.0
0.0,0.0
2.0,23.0
0.0,0.0
0.0,2.0
0.0,0.0
1.0,6.0
0.0,6.0
4.0,70.0
0.0,6.0
5.0,67.0
1.0,4.0
5.0,54.0
5.0,49.0
28.0,711.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,6.0
3.0,18.0
0.0,2.0
0.0,0.0
3.0,16.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
50.0,5789.0
6.0,37.0
0.0,0.0
0.0,8.0
0.0,0.0
5.0,39.0
3.0,18.0
4.0,34.0
9.0,111.0
0.0,11.0
7.0,86.0
0.0,0.0
23.0,1379.0
0.0,0.0
1.0,5.0
10.0,190.0
3.0,19.0
2.0,20.0
4.0,29.0
0.0,11.0
0.0,0.0
0.0,2.0
1.0,7.0
0.0,4.0
0.0,0.0
25.0,1064.0
1.0,8.0
33.0,1039.0
0.0,2.0
0.0,2.0
0.0,0.0
18.0,246.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,18.0
4.0,17.0
56.0,4062.0
1.0,9.0
7.0,120.0
0.0,2.0
14.0,261.0
0.0,0.0
13.0,92.0
5.0,61.0
4.0,25.0
28.0,1137.0
0.0,0.0
7.0,47.0
0.0,0.0
15.0,130.0
0.0,0.0
0.0,7.0
0.0,2.0
4.0,26.0
16.0,311.0
5.0,52.0
6.0,85.0
5.0,76.0
0.0,8.0
0.0,2.0
6.0,31.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
29.0,398.0
0.0,0.0
2.0,12.0
4.0,35.0
0.0,0.0
5.0,66.0
0.0,0.0
6.0,73.0
0.0,2.0
0.0,0.0
22.0,576.0
1.0,5.0
0.0,0.0
5.0,36.0
2.0,10.0
0.0,0.0
0.0,2.0
6.0,45.0
3.0,17.0
0.0,3.0
0.0,8.0
0.0,0.0
0.0,0.0
37.0,1652.0
3.0,14.0
0.0,1.0
10.0,164.0
14.0,177.0
0.0,0.0
2.0,8.0
8.0,101.0
0.0,3.0
0.0,0.0
3.0,11.0
0.0,0.0
27.0,1324.0
23.0,1587.0
49.0,6434.0
0.0,3.0
0.0,2.0
0.0,2.0
15.0,263.0
0.0,0.0
6.0,89.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
4.0,20.0
6.0,52.0
17.0,287.0
0.0,2.0
0.0,6.0
18.0,534.0
5.0,49.0
15.0,419.0
3.0,36.0
0.0,0.0
0.0,0.0
53.0,6906.0
9.0,212.0
0.0,9.0
2.0,6.0
0.0,6.0
0.0,0.0
6.0,44.0
1.0,6.0
0.0,2.0
0.0,2.0
6.0,70.0
12.0,97.0
2.0,16.0
3.0,17.0
0.0,8.0
0.0,0.0
0.0,0.0
0.0,0.0
84.0,12547.0
0.0,3.0
4.0,43.0
9.0,154.0
0.0,2.0
0.0,6.0
39.0,2229.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,17.0
0.0,5.0
3.0,19.0
0.0,0.0
0.0,0.0
2.0,6.0
10.0,93.0
17.0,177.0
0.0,0.0
2.0,13.0
3.0,12.0
1.0,10.0
6.0,91.0
9.0,86.0
9.0,187.0
0.0,3.0
2.0,7.0
0.0,0.0
2.0,13.0
0.0,1.0
26.0,1011.0
4.0,13.0
0.0,3.0
27.0,1981.0
5.0,99.0
5.0,69.0
0.0,0.0
0.0,0.0
5.0,25.0
0.0,0.0
1.0,6.0
7.0,51.0
4.0,10.0
0.0,0.0
0.0,0.0
22.0,561.0
3.0,16.0
0.0,3.0
0.0,1.0
0.0,2.0
0.0,0.0
2.0,7.0
6.0,27.0
7.0,64.0
0.0,0.0
7.0,114.0
16.0,334.0
8.0,182.0
6.0,63.0
0.0,7.0
18.0,366.0
0.0,0.0
2.0,14.0
0.0,0.0
0.0,0.0
1.0,22.0
13.0,203.0
0.0,0.0
0.0,0.0
36.0,1486.0
28.0,2537.0
0.0,0.0
0.0,1.0
3.0,22.0
50.0,8258.0
0.0,0.0
0.0,0.0
9.0,142.0
34.0,1737.0
0.0,2.0
0.0,0.0
6.0,30.0
2.0,16.0
0.0,0.0
14.0,222.0
2.0,17.0
13.0,244.0
0.0,0.0
0.0,2.0
0.0,0.0
5.0,36.0
1.0,4.0
0.0,0.0
24.0,1041.0
4.0,52.0
19.0,1153.0
2.0,18.0
0.0,0.0
3.0,32.0
4.0,40.0
0.0,3.0
0.0,0.0
4.0,52.0
1.0,17.0
0.0,0.0
0.0,0.0
3.0,5.0
0.0,0.0
0.0,0.0
0.0,0.0
26.0,820.0
0.0,0.0
1.0,7.0
0.0,0.0
0.0,4.0
5.0,23.0
1.0,6.0
0.0,0.0
0.0,0.0
4.0,36.0
0.0,4.0
18.0,304.0
12.0,289.0
0.0,1.0
0.0,0.0
4.0,21.0
0.0,5.0
0.0,0.0
0.0,4.0
2.0,8.0
66.0,5574.0
7.0,79.0
0.0,2.0
0.0,2.0
0.0,2.0
0.0,2.0
8.0,85.0
0.0,1.0
0.0,5.0
0.0,0.0
3.0,22.0
23.0,954.0
6.0,55.0
0.0,2.0
52.0,5994.0
14.0,131.0
0.0,0.0
4.0,19.0
21.0,756.0
0.0,1.0
5.0,37.0
11.0,94.0
0.0,0.0
1.0,8.0
0.0,0.0
1.0,17.0
0.0,11.0
12.0,276.0
0.0,6.0
3.0,30.0
0.0,0.0
5.0,36.0
3.0,19.0
0.0,0.0
0.0,3.0
30.0,1104.0
0.0,0.0
0.0,3.0
3.0,9.0
1.0,6.0
0.0,1.0
8.0,103.0
53.0,4768.0
0.0,10.0
5.0,24.0
0.0,2.0
7.0,48.0
7.0,47.0
2.0,11.0
48.0,6104.0
3.0,14.0
5.0,32.0
10.0,173.0
5.0,47.0
0.0,7.0
0.0,0.0
3.0,10.0
5.0,45.0
13.0,433.0
0.0,0.0
33.0,957.0
10.0,181.0
0.0,1.0
6.0,45.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
4.0,22.0
10.0,219.0
1.0,8.0
9.0,206.0
0.0,3.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
8.0,109.0
0.0,0.0
0.0,3.0
3.0,12.0
5.0,24.0
0.0,0.0
17.0,460.0
16.0,328.0
3.0,18.0
2.0,10.0
8.0,60.0
0.0,0.0
1.0,4.0
0.0,2.0
4.0,29.0
13.0,201.0
0.0,0.0
3.0,12.0
0.0,0.0
0.0,3.0
2.0,12.0
6.0,82.0
0.0,4.0
0.0,2.0
8.0,76.0
2.0,14.0
2.0,9.0
0.0,0.0
4.0,31.0
0.0,1.0
0.0,0.0
8.0,43.0
0.0,2.0
0.0,0.0
3.0,16.0
0.0,2.0
17.0,492.0
18.0,1353.0
16.0,501.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,144.0
23.0,1195.0
2.0,9.0
4.0,46.0
0.0,0.0
2.0,22.0
45.0,6126.0
0.0,3.0
0.0,0.0
0.0,3.0
31.0,1949.0
0.0,0.0
2.0,6.0
1.0,4.0
9.0,352.0
2.0,7.0
0.0,1.0
2.0,11.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
25.0,548.0
20.0,1406.0
0.0,0.0
2.0,5.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
6.0,26.0
0.0,1.0
0.0,3.0
4.0,34.0
2.0,10.0
3.0,19.0
42.0,2763.0
0.0,4.0
0.0,0.0
8.0,56.0
35.0,1637.0
27.0,2112.0
10.0,109.0
0.0,1.0
6.0,55.0
0.0,0.0
3.0,7.0
2.0,3.0
16.0,125.0
0.0,0.0
7.0,75.0
0.0,4.0
1.0,7.0
2.0,24.0
0.0,1.0
3.0,20.0
0.0,2.0
0.0,0.0
54.0,8524.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,10.0
0.0,0.0
0.0,1.0
20.0,1023.0
1.0,14.0
0.0,2.0
22.0,512.0
3.0,14.0
2.0,12.0
0.0,0.0
0.0,2.0
2.0,6.0
7.0,46.0
0.0,2.0
8.0,136.0
0.0,0.0
2.0,26.0
0.0,0.0
25.0,1766.0
0.0,0.0
2.0,11.0
1.0,11.0
3.0,22.0
0.0,0.0
0.0,0.0
50.0,6802.0
2.0,16.0
0.0,0.0
80.0,10761.0
0.0,5.0
3.0,17.0
0.0,0.0
68.0,13258.0
13.0,172.0
0.0,0.0
38.0,10713.0
0.0,10.0
0.0,1.0
2.0,14.0
7.0,100.0
9.0,113.0
2.0,23.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,106.0
0.0,4.0
0.0,0.0
51.0,5889.0
0.0,0.0
4.0,57.0
20.0,323.0
0.0,0.0
0.0,0.0
0.0,0.0
31.0,1274.0
0.0,0.0
0.0,2.0
16.0,137.0
0.0,2.0
0.0,4.0
0.0,0.0
4.0,45.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
13.0,88.0
0.0,0.0
2.0,12.0
9.0,129.0
0.0,8.0
22.0,318.0
4.0,16.0
0.0,2.0
0.0,0.0
39.0,2597.0
0.0,2.0
0.0,2.0
3.0,37.0
5.0,22.0
0.0,0.0
0.0,0.0
7.0,60.0
0.0,0.0
0.0,3.0
2.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
7.0,64.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,6.0
3.0,7.0
0.0,0.0
0.0,0.0
5.0,30.0
6.0,33.0
3.0,24.0
5.0,80.0
0.0,2.0
1.0,7.0
0.0,0.0
4.0,27.0
1.0,10.0
5.0,41.0
0.0,0.0
0.0,0.0
1.0,9.0
0.0,0.0
14.0,314.0
0.0,10.0
0.0,0.0
2.0,8.0
0.0,1.0
0.0,0.0
40.0,2927.0
2.0,14.0
0.0,0.0
29.0,2051.0
2.0,13.0
29.0,2199.0
0.0,0.0
0.0,2.0
1.0,6.0
0.0,2.0
3.0,17.0
7.0,66.0
34.0,2074.0
3.0,12.0
20.0,339.0
0.0,0.0
0.0,0.0
13.0,433.0
0.0,4.0
0.0,2.0
7.0,70.0
16.0,1009.0
41.0,4099.0
29.0,1095.0
0.0,0.0
15.0,122.0
44.0,4103.0
2.0,42.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,0.0
31.0,1305.0
0.0,0.0
0.0,0.0
3.0,69.0
4.0,33.0
14.0,266.0
0.0,5.0
2.0,7.0
0.0,1.0
0.0,2.0
2.0,16.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
10.0,96.0
0.0,2.0
30.0,3693.0
0.0,7.0
0.0,3.0
2.0,15.0
0.0,0.0
0.0,0.0
6.0,19.0
0.0,0.0
0.0,2.0
26.0,1738.0
0.0,0.0
6.0,38.0
0.0,0.0
2.0,13.0
0.0,1.0
10.0,115.0
28.0,872.0
0.0,0.0
0.0,0.0
0.0,2.0
10.0,169.0
8.0,202.0
10.0,140.0
0.0,4.0
2.0,12.0
5.0,46.0
0.0,0.0
0.0,12.0
2.0,14.0
5.0,45.0
0.0,1.0
3.0,8.0
29.0,1811.0
0.0,0.0
34.0,1836.0
19.0,453.0
0.0,5.0
0.0,0.0
0.0,0.0
0.0,2.0
2.0,12.0
0.0,0.0
0.0,0.0
5.0,44.0
4.0,15.0
0.0,0.0
9.0,100.0
5.0,59.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,174.0
3.0,15.0
0.0,0.0
5.0,60.0
0.0,0.0
0.0,0.0
11.0,140.0
0.0,0.0
0.0,0.0
13.0,126.0
3.0,30.0
22.0,626.0
8.0,80.0
0.0,1.0
0.0,3.0
0.0,0.0
0.0,0.0
20.0,1025.0
0.0,1.0
7.0,74.0
0.0,0.0
11.0,262.0
2.0,20.0
2.0,7.0
2.0,14.0
3.0,12.0
41.0,5347.0
21.0,341.0
33.0,3378.0
0.0,0.0
0.0,0.0
0.0,7.0
0.0,0.0
8.0,35.0
6.0,144.0
2.0,7.0
0.0,0.0
0.0,0.0
54.0,9103.0
0.0,1.0
2.0,14.0
0.0,1.0
16.0,188.0
0.0,0.0
3.0,19.0
0.0,2.0
0.0,0.0
67.0,17067.0
0.0,0.0
0.0,0.0
33.0,1108.0
0.0,0.0
7.0,56.0
0.0,0.0
0.0,0.0
3.0,22.0
7.0,97.0
0.0,6.0
0.0,1.0
20.0,299.0
0.0,0.0
0.0,0.0
2.0,16.0
6.0,32.0
15.0,231.0
0.0,0.0
3.0,48.0
3.0,30.0
10.0,164.0
0.0,0.0
0.0,2.0
3.0,14.0
0.0,0.0
13.0,273.0
1.0,11.0
0.0,0.0
84.0,20547.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,5.0
18.0,774.0
0.0,0.0
21.0,552.0
1.0,15.0
0.0,0.0
18.0,285.0
0.0,0.0
11.0,270.0
10.0,76.0
0.0,0.0
28.0,647.0
0.0,2.0
9.0,58.0
2.0,10.0
6.0,38.0
0.0,0.0
0.0,6.0
0.0,0.0
5.0,31.0
0.0,2.0
31.0,2179.0
38.0,3797.0
10.0,96.0
0.0,1.0
8.0,82.0
147.0,149335.0
2.0,21.0
15.0,681.0
12.0,302.0
0.0,0.0
0.0,3.0
8.0,190.0
0.0,0.0
23.0,1133.0
15.0,215.0
4.0,26.0
0.0,9.0
0.0,3.0
0.0,0.0
6.0,45.0
0.0,0.0
0.0,6.0
4.0,32.0
0.0,2.0
16.0,461.0
3.0,12.0
8.0,80.0
3.0,24.0
0.0,0.0
38.0,4790.0
