dim_1,dim_2,dim_3,ava_s_1,ava_s_2,ava_s_3
0.0,9.0,5.0,1.0,86.0,51.0
4.0,1.0,0.0,34.0,6.0,3.0
7.0,2.0,0.0,62.0,4.0,0.0
3.0,5.0,0.0,20.0,34.0,0.0
0.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0,1324.0
1.0,0.0,13.0,4.0,2.0,277.0
0.0,0.0,4.0,2.0,0.0,31.0
0.0,0.0,0.0,0.0,1.0,1.0
9.0,6.0,4.0,59.0,17.0,37.0
0.0,0.0,0.0,0.0,11.0,2.0
0.0,19.0,0.0,0.0,298.0,0.0
0.0,4.0,7.0,0.0,24.0,61.0
21.0,0.0,0.0,542.0,0.0,0.0
3.0,0.0,4.0,47.0,0.0,20.0
3.0,0.0,48.0,21.0,0.0,3466.0
6.0,2.0,0.0,54.0,12.0,0.0
5.0,16.0,30.0,46.0,370.0,942.0
0.0,0.0,13.0,0.0,8.0,151.0
0.0,9.0,77.0,2.0,137.0,3753.0
5.0,0.0,1.0,59.0,1.0,8.0
2.0,27.0,0.0,10.0,780.0,4.0
0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,4.0
0.0,1.0,6.0,0.0,12.0,74.0
3.0,1.0,4.0,25.0,4.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,10.0,2.0,0.0
6.0,0.0,2.0,50.0,3.0,16.0
0.0,3.0,0.0,2.0,8.0,2.0
2.0,0.0,0.0,28.0,0.0,4.0
2.0,4.0,0.0,12.0,34.0,0.0
0.0,0.0,5.0,0.0,2.0,32.0
0.0,0.0,0.0,2.0,0.0,2.0
0.0,2.0,0.0,0.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,8.0,0.0,9.0
0.0,6.0,1.0,0.0,34.0,10.0
0.0,10.0,0.0,0.0,253.0,0.0
18.0,0.0,0.0,492.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,6.0
1.0,9.0,4.0,13.0,178.0,35.0
4.0,12.0,3.0,27.0,149.0,15.0
0.0,1.0,2.0,6.0,8.0,7.0
0.0,27.0,2.0,0.0,2236.0,9.0
0.0,22.0,0.0,0.0,1316.0,2.0
0.0,12.0,98.0,0.0,334.0,60248.0
0.0,0.0,6.0,0.0,0.0,84.0
0.0,0.0,3.0,0.0,4.0,10.0
1.0,0.0,0.0,15.0,1.0,0.0
1.0,2.0,0.0,3.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,0.0,1.0,37.0,4.0
1.0,0.0,2.0,4.0,0.0,6.0
0.0,0.0,24.0,1.0,7.0,1246.0
4.0,0.0,13.0,11.0,1.0,471.0
6.0,0.0,0.0,61.0,0.0,2.0
0.0,5.0,0.0,0.0,57.0,4.0
0.0,3.0,0.0,0.0,23.0,4.0
5.0,37.0,30.0,36.0,2333.0,920.0
0.0,0.0,2.0,0.0,1.0,12.0
6.0,3.0,0.0,13.0,24.0,1.0
3.0,0.0,0.0,17.0,7.0,0.0
18.0,0.0,2.0,772.0,0.0,11.0
6.0,0.0,0.0,75.0,0.0,0.0
0.0,0.0,0.0,8.0,3.0,0.0
22.0,8.0,52.0,471.0,76.0,5637.0
0.0,25.0,0.0,0.0,1967.0,2.0
18.0,5.0,0.0,781.0,91.0,4.0
0.0,11.0,0.0,0.0,358.0,0.0
0.0,13.0,5.0,0.0,206.0,47.0
0.0,3.0,10.0,1.0,18.0,148.0
5.0,4.0,0.0,17.0,36.0,0.0
0.0,0.0,5.0,2.0,0.0,40.0
7.0,0.0,7.0,70.0,2.0,139.0
0.0,0.0,2.0,0.0,0.0,19.0
0.0,0.0,3.0,0.0,1.0,14.0
0.0,4.0,7.0,0.0,29.0,68.0
15.0,7.0,0.0,135.0,68.0,0.0
0.0,12.0,0.0,0.0,187.0,0.0
18.0,2.0,9.0,515.0,6.0,88.0
3.0,0.0,27.0,44.0,5.0,1216.0
0.0,0.0,1.0,0.0,0.0,11.0
4.0,0.0,3.0,13.0,1.0,9.0
0.0,4.0,79.0,0.0,6.0,29101.0
6.0,1.0,32.0,78.0,7.0,2983.0
3.0,0.0,61.0,23.0,1.0,12971.0
4.0,0.0,34.0,31.0,0.0,2528.0
1.0,3.0,6.0,10.0,21.0,20.0
3.0,1.0,23.0,20.0,6.0,316.0
0.0,0.0,11.0,0.0,0.0,63.0
9.0,0.0,0.0,76.0,0.0,0.0
0.0,4.0,6.0,0.0,63.0,57.0
0.0,2.0,0.0,0.0,15.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,57.0,2.0,4.0,6889.0
0.0,0.0,5.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,4.0,0.0
0.0,17.0,0.0,4.0,320.0,0.0
0.0,45.0,0.0,4.0,4250.0,0.0
4.0,7.0,0.0,52.0,25.0,5.0
9.0,0.0,0.0,282.0,2.0,0.0
1.0,0.0,2.0,30.0,0.0,18.0
0.0,5.0,4.0,1.0,54.0,33.0
5.0,4.0,36.0,21.0,21.0,1010.0
0.0,0.0,0.0,2.0,1.0,12.0
6.0,2.0,0.0,32.0,22.0,2.0
3.0,11.0,3.0,38.0,199.0,42.0
0.0,8.0,7.0,0.0,199.0,121.0
0.0,2.0,0.0,0.0,4.0,0.0
7.0,24.0,6.0,85.0,1014.0,33.0
1.0,11.0,0.0,4.0,204.0,0.0
5.0,0.0,0.0,38.0,2.0,0.0
0.0,12.0,3.0,0.0,225.0,18.0
0.0,21.0,0.0,3.0,953.0,1.0
0.0,2.0,4.0,0.0,18.0,41.0
3.0,6.0,0.0,11.0,20.0,1.0
1.0,0.0,63.0,3.0,0.0,7555.0
0.0,4.0,2.0,1.0,79.0,15.0
0.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,7.0,1.0,2.0
23.0,0.0,0.0,945.0,0.0,2.0
3.0,0.0,2.0,17.0,0.0,32.0
0.0,14.0,0.0,3.0,159.0,2.0
0.0,1.0,0.0,3.0,12.0,0.0
8.0,11.0,18.0,93.0,136.0,305.0
0.0,3.0,0.0,2.0,29.0,0.0
4.0,19.0,5.0,37.0,744.0,42.0
0.0,0.0,0.0,9.0,0.0,5.0
0.0,6.0,0.0,0.0,78.0,0.0
0.0,0.0,1.0,2.0,0.0,7.0
1.0,4.0,0.0,7.0,18.0,8.0
1.0,4.0,0.0,7.0,19.0,0.0
0.0,0.0,13.0,0.0,0.0,135.0
0.0,0.0,0.0,0.0,4.0,4.0
15.0,0.0,25.0,1081.0,0.0,1954.0
12.0,0.0,2.0,263.0,0.0,9.0
0.0,7.0,0.0,0.0,82.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,21.0,0.0
8.0,5.0,5.0,64.0,61.0,20.0
0.0,0.0,0.0,2.0,0.0,1.0
0.0,0.0,7.0,2.0,0.0,71.0
0.0,13.0,0.0,2.0,187.0,0.0
0.0,14.0,0.0,0.0,212.0,0.0
0.0,12.0,0.0,0.0,184.0,1.0
7.0,0.0,0.0,144.0,0.0,1.0
5.0,0.0,39.0,30.0,0.0,1864.0
0.0,5.0,0.0,1.0,44.0,0.0
0.0,2.0,0.0,0.0,12.0,2.0
0.0,15.0,0.0,4.0,273.0,3.0
0.0,0.0,8.0,4.0,0.0,150.0
0.0,0.0,5.0,0.0,2.0,49.0
3.0,2.0,0.0,26.0,8.0,0.0
2.0,0.0,3.0,8.0,6.0,19.0
9.0,28.0,0.0,146.0,2001.0,5.0
0.0,7.0,0.0,0.0,76.0,0.0
0.0,2.0,18.0,2.0,10.0,540.0
1.0,5.0,27.0,8.0,24.0,1000.0
0.0,3.0,0.0,0.0,30.0,0.0
3.0,0.0,0.0,15.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0
3.0,2.0,0.0,23.0,9.0,0.0
6.0,0.0,1.0,32.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0,0.0,0.0
2.0,0.0,2.0,21.0,0.0,8.0
0.0,5.0,7.0,0.0,40.0,54.0
0.0,4.0,2.0,3.0,36.0,25.0
7.0,3.0,9.0,33.0,24.0,333.0
23.0,2.0,0.0,1632.0,6.0,0.0
0.0,0.0,2.0,0.0,9.0,17.0
0.0,2.0,2.0,0.0,33.0,16.0
0.0,2.0,0.0,2.0,11.0,0.0
0.0,0.0,4.0,3.0,1.0,25.0
2.0,0.0,0.0,4.0,5.0,3.0
0.0,6.0,3.0,1.0,110.0,25.0
0.0,2.0,0.0,5.0,12.0,9.0
8.0,0.0,1.0,44.0,3.0,13.0
1.0,0.0,0.0,4.0,2.0,2.0
0.0,27.0,0.0,2.0,1703.0,0.0
10.0,0.0,6.0,211.0,0.0,23.0
2.0,0.0,2.0,25.0,0.0,9.0
0.0,14.0,0.0,0.0,355.0,0.0
0.0,6.0,0.0,2.0,30.0,0.0
11.0,15.0,7.0,68.0,251.0,41.0
3.0,0.0,0.0,8.0,0.0,2.0
4.0,0.0,11.0,15.0,0.0,100.0
12.0,0.0,8.0,120.0,5.0,124.0
7.0,2.0,0.0,81.0,14.0,0.0
0.0,3.0,8.0,1.0,35.0,62.0
3.0,0.0,0.0,21.0,2.0,1.0
1.0,0.0,0.0,5.0,0.0,0.0
0.0,1.0,0.0,0.0,5.0,0.0
5.0,0.0,10.0,41.0,1.0,215.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,2.0,2.0,46.0,10.0
0.0,2.0,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
7.0,6.0,6.0,48.0,37.0,81.0
0.0,0.0,32.0,7.0,2.0,2531.0
0.0,35.0,0.0,0.0,2750.0,7.0
6.0,0.0,0.0,41.0,0.0,0.0
0.0,0.0,10.0,5.0,0.0,174.0
1.0,0.0,0.0,6.0,0.0,0.0
0.0,3.0,1.0,0.0,26.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,1.0,386.0,4.0,5.0
0.0,4.0,0.0,0.0,42.0,2.0
0.0,2.0,8.0,0.0,8.0,51.0
0.0,2.0,6.0,0.0,8.0,45.0
0.0,4.0,72.0,2.0,37.0,18840.0
2.0,34.0,0.0,5.0,1342.0,0.0
0.0,1.0,0.0,0.0,24.0,3.0
2.0,0.0,12.0,25.0,4.0,118.0
0.0,0.0,4.0,0.0,4.0,19.0
0.0,0.0,0.0,1.0,0.0,0.0
4.0,3.0,70.0,17.0,25.0,11526.0
0.0,0.0,2.0,2.0,1.0,13.0
7.0,6.0,0.0,66.0,43.0,1.0
0.0,16.0,0.0,0.0,329.0,0.0
0.0,24.0,0.0,3.0,1289.0,0.0
4.0,1.0,0.0,23.0,12.0,0.0
0.0,12.0,0.0,0.0,185.0,1.0
0.0,0.0,8.0,1.0,0.0,71.0
17.0,0.0,1.0,416.0,0.0,7.0
1.0,0.0,7.0,7.0,0.0,79.0
1.0,10.0,7.0,6.0,207.0,34.0
0.0,4.0,55.0,2.0,29.0,5237.0
9.0,3.0,0.0,135.0,11.0,0.0
7.0,0.0,1.0,133.0,4.0,16.0
0.0,2.0,3.0,0.0,7.0,25.0
17.0,0.0,31.0,953.0,0.0,2038.0
2.0,0.0,0.0,7.0,0.0,0.0
0.0,3.0,0.0,1.0,25.0,0.0
2.0,0.0,0.0,8.0,0.0,0.0
3.0,2.0,14.0,24.0,4.0,313.0
0.0,18.0,0.0,0.0,191.0,4.0
0.0,32.0,0.0,0.0,395.0,3.0
17.0,0.0,3.0,101.0,2.0,10.0
12.0,0.0,0.0,230.0,6.0,0.0
2.0,16.0,6.0,11.0,168.0,53.0
0.0,3.0,3.0,6.0,14.0,14.0
0.0,2.0,18.0,0.0,10.0,1013.0
0.0,0.0,29.0,0.0,1.0,3151.0
0.0,0.0,12.0,2.0,7.0,383.0
0.0,0.0,2.0,0.0,2.0,11.0
13.0,0.0,8.0,342.0,0.0,112.0
0.0,14.0,8.0,1.0,218.0,182.0
8.0,5.0,2.0,159.0,30.0,23.0
4.0,0.0,0.0,28.0,0.0,0.0
0.0,8.0,0.0,0.0,140.0,3.0
2.0,4.0,0.0,6.0,30.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,31.0
7.0,2.0,0.0,113.0,23.0,0.0
4.0,0.0,0.0,25.0,0.0,0.0
0.0,4.0,2.0,0.0,27.0,23.0
0.0,8.0,3.0,3.0,70.0,26.0
3.0,0.0,0.0,14.0,3.0,1.0
0.0,2.0,5.0,0.0,17.0,37.0
0.0,6.0,21.0,0.0,64.0,795.0
0.0,32.0,11.0,0.0,3108.0,113.0
4.0,10.0,0.0,13.0,39.0,1.0
0.0,16.0,1.0,0.0,629.0,7.0
0.0,2.0,2.0,11.0,20.0,6.0
0.0,0.0,0.0,4.0,0.0,2.0
12.0,9.0,73.0,99.0,212.0,11020.0
0.0,18.0,0.0,0.0,672.0,0.0
2.0,0.0,0.0,15.0,2.0,0.0
0.0,0.0,0.0,2.0,0.0,2.0
3.0,0.0,1.0,13.0,0.0,8.0
5.0,16.0,0.0,31.0,241.0,0.0
0.0,0.0,0.0,6.0,0.0,2.0
0.0,0.0,0.0,0.0,7.0,9.0
0.0,0.0,0.0,0.0,0.0,4.0
0.0,9.0,0.0,8.0,101.0,0.0
5.0,27.0,0.0,15.0,1402.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,55.0,4.0,0.0,5282.0
2.0,0.0,16.0,29.0,0.0,804.0
5.0,6.0,0.0,15.0,54.0,2.0
0.0,13.0,5.0,0.0,166.0,71.0
0.0,40.0,0.0,0.0,1083.0,0.0
0.0,11.0,1.0,0.0,189.0,4.0
0.0,0.0,1.0,4.0,2.0,11.0
0.0,1.0,8.0,0.0,17.0,41.0
2.0,0.0,0.0,14.0,1.0,0.0
0.0,18.0,9.0,0.0,722.0,72.0
0.0,0.0,55.0,0.0,2.0,11675.0
0.0,34.0,0.0,0.0,2027.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
8.0,0.0,0.0,168.0,1.0,1.0
3.0,0.0,5.0,61.0,3.0,71.0
0.0,0.0,7.0,0.0,0.0,48.0
14.0,22.0,1.0,551.0,1631.0,12.0
0.0,18.0,64.0,0.0,548.0,11235.0
0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0
2.0,6.0,0.0,7.0,79.0,0.0
0.0,1.0,0.0,4.0,8.0,0.0
3.0,1.0,0.0,10.0,3.0,2.0
6.0,3.0,1.0,153.0,29.0,9.0
2.0,0.0,34.0,11.0,3.0,1097.0
0.0,0.0,0.0,2.0,0.0,0.0
12.0,1.0,3.0,745.0,4.0,7.0
0.0,0.0,7.0,2.0,0.0,43.0
0.0,8.0,3.0,0.0,71.0,14.0
2.0,9.0,1.0,11.0,120.0,4.0
0.0,0.0,0.0,2.0,5.0,7.0
0.0,0.0,21.0,0.0,0.0,898.0
2.0,0.0,0.0,15.0,0.0,0.0
0.0,13.0,2.0,0.0,578.0,8.0
2.0,7.0,4.0,19.0,89.0,38.0
0.0,0.0,7.0,1.0,1.0,37.0
0.0,0.0,6.0,1.0,0.0,62.0
7.0,0.0,0.0,41.0,1.0,3.0
0.0,0.0,4.0,3.0,0.0,26.0
4.0,8.0,2.0,45.0,126.0,4.0
2.0,9.0,1.0,23.0,128.0,19.0
1.0,13.0,0.0,4.0,191.0,4.0
0.0,18.0,0.0,0.0,761.0,4.0
0.0,0.0,0.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,576.0,0.0
20.0,0.0,0.0,782.0,0.0,2.0
0.0,0.0,0.0,4.0,2.0,0.0
0.0,2.0,0.0,2.0,5.0,0.0
0.0,0.0,9.0,0.0,4.0,141.0
12.0,0.0,0.0,218.0,5.0,0.0
0.0,0.0,8.0,0.0,0.0,137.0
1.0,0.0,35.0,10.0,3.0,3681.0
3.0,0.0,25.0,16.0,0.0,1025.0
0.0,0.0,47.0,4.0,0.0,6718.0
10.0,0.0,23.0,140.0,0.0,807.0
9.0,0.0,0.0,79.0,1.0,0.0
14.0,0.0,42.0,498.0,4.0,6277.0
0.0,0.0,1.0,1.0,0.0,15.0
9.0,0.0,12.0,66.0,2.0,267.0
2.0,2.0,0.0,9.0,7.0,1.0
6.0,5.0,0.0,68.0,14.0,2.0
3.0,6.0,0.0,30.0,50.0,0.0
4.0,0.0,1.0,43.0,0.0,10.0
0.0,0.0,4.0,0.0,0.0,29.0
1.0,0.0,0.0,6.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,0.0
1.0,0.0,0.0,6.0,0.0,0.0
0.0,0.0,7.0,2.0,2.0,59.0
9.0,0.0,2.0,101.0,3.0,13.0
11.0,0.0,0.0,242.0,0.0,5.0
4.0,0.0,2.0,24.0,1.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,1.0,0.0,47.0,21.0
0.0,0.0,0.0,0.0,6.0,0.0
2.0,6.0,0.0,5.0,135.0,9.0
11.0,0.0,12.0,116.0,1.0,169.0
0.0,0.0,0.0,1.0,4.0,0.0
0.0,5.0,1.0,1.0,43.0,8.0
0.0,0.0,0.0,4.0,0.0,0.0
22.0,1.0,0.0,599.0,5.0,0.0
18.0,0.0,8.0,390.0,0.0,195.0
0.0,2.0,2.0,1.0,17.0,10.0
0.0,5.0,9.0,0.0,20.0,133.0
0.0,5.0,0.0,1.0,25.0,0.0
0.0,2.0,8.0,0.0,15.0,61.0
0.0,3.0,0.0,2.0,13.0,0.0
0.0,14.0,0.0,0.0,362.0,0.0
0.0,9.0,81.0,0.0,88.0,37606.0
0.0,4.0,10.0,10.0,27.0,79.0
0.0,6.0,1.0,3.0,43.0,10.0
4.0,0.0,13.0,37.0,1.0,181.0
10.0,0.0,0.0,230.0,8.0,1.0
6.0,0.0,0.0,29.0,2.0,0.0
0.0,0.0,43.0,3.0,0.0,5630.0
0.0,16.0,0.0,1.0,362.0,1.0
0.0,1.0,0.0,0.0,11.0,0.0
0.0,11.0,2.0,1.0,371.0,10.0
0.0,3.0,0.0,5.0,12.0,5.0
0.0,0.0,17.0,1.0,0.0,114.0
0.0,0.0,0.0,1.0,3.0,14.0
10.0,10.0,6.0,205.0,196.0,66.0
0.0,22.0,4.0,0.0,352.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0
3.0,40.0,70.0,6.0,2965.0,30561.0
0.0,6.0,0.0,1.0,49.0,0.0
0.0,0.0,2.0,1.0,0.0,6.0
3.0,0.0,0.0,18.0,1.0,0.0
4.0,36.0,3.0,25.0,4783.0,46.0
7.0,0.0,15.0,59.0,5.0,319.0
5.0,0.0,2.0,47.0,1.0,13.0
0.0,0.0,8.0,6.0,0.0,57.0
4.0,5.0,8.0,34.0,67.0,172.0
3.0,2.0,0.0,12.0,17.0,2.0
0.0,0.0,8.0,0.0,0.0,58.0
1.0,0.0,4.0,4.0,0.0,21.0
0.0,1.0,96.0,0.0,9.0,28835.0
1.0,3.0,0.0,12.0,10.0,3.0
6.0,0.0,0.0,72.0,0.0,1.0
6.0,0.0,0.0,23.0,0.0,0.0
4.0,0.0,15.0,16.0,0.0,119.0
2.0,0.0,0.0,19.0,2.0,2.0
0.0,0.0,12.0,0.0,3.0,318.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,6.0,7.0,30.0,83.0
0.0,0.0,4.0,5.0,2.0,52.0
0.0,0.0,0.0,4.0,0.0,0.0
0.0,4.0,0.0,0.0,22.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,1.0,38.0
4.0,0.0,38.0,59.0,0.0,2160.0
7.0,2.0,6.0,75.0,13.0,55.0
0.0,0.0,2.0,5.0,0.0,27.0
2.0,0.0,0.0,10.0,0.0,2.0
6.0,0.0,9.0,51.0,2.0,91.0
0.0,4.0,0.0,0.0,20.0,0.0
1.0,0.0,5.0,6.0,9.0,31.0
0.0,1.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0
8.0,1.0,1.0,124.0,10.0,4.0
4.0,13.0,0.0,73.0,299.0,2.0
0.0,0.0,4.0,3.0,5.0,17.0
0.0,4.0,0.0,0.0,35.0,7.0
0.0,5.0,0.0,0.0,43.0,1.0
1.0,44.0,55.0,20.0,6172.0,8146.0
1.0,9.0,0.0,12.0,160.0,0.0
11.0,0.0,0.0,233.0,0.0,0.0
5.0,0.0,0.0,94.0,1.0,0.0
5.0,5.0,10.0,68.0,70.0,115.0
2.0,11.0,0.0,9.0,113.0,0.0
0.0,2.0,4.0,0.0,5.0,23.0
1.0,0.0,0.0,5.0,0.0,1.0
8.0,0.0,1.0,81.0,0.0,19.0
7.0,2.0,2.0,90.0,14.0,14.0
0.0,1.0,2.0,2.0,4.0,16.0
0.0,0.0,0.0,0.0,0.0,2.0
2.0,0.0,0.0,15.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,5.0,0.0,0.0
0.0,1.0,3.0,0.0,11.0,26.0
0.0,0.0,12.0,0.0,4.0,116.0
0.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,2.0,5.0,8.0
1.0,6.0,17.0,9.0,32.0,182.0
0.0,9.0,0.0,1.0,107.0,1.0
4.0,0.0,4.0,55.0,0.0,19.0
14.0,0.0,0.0,340.0,0.0,0.0
2.0,0.0,0.0,6.0,0.0,0.0
0.0,3.0,0.0,0.0,14.0,0.0
2.0,0.0,6.0,7.0,0.0,18.0
6.0,0.0,0.0,58.0,0.0,0.0
0.0,0.0,0.0,3.0,2.0,0.0
2.0,0.0,20.0,10.0,0.0,569.0
0.0,5.0,0.0,1.0,20.0,0.0
0.0,11.0,1.0,3.0,465.0,22.0
3.0,0.0,3.0,15.0,0.0,24.0
0.0,5.0,0.0,4.0,28.0,0.0
7.0,1.0,11.0,65.0,5.0,167.0
0.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,5.0,6.0,0.0,26.0
0.0,45.0,4.0,0.0,5176.0,40.0
19.0,6.0,23.0,1129.0,132.0,444.0
0.0,7.0,0.0,1.0,74.0,0.0
0.0,4.0,0.0,3.0,46.0,0.0
0.0,0.0,3.0,1.0,0.0,14.0
0.0,20.0,0.0,0.0,864.0,0.0
0.0,0.0,0.0,0.0,3.0,1.0
15.0,1.0,0.0,687.0,9.0,0.0
0.0,1.0,7.0,2.0,13.0,43.0
0.0,12.0,0.0,1.0,362.0,0.0
0.0,8.0,1.0,3.0,201.0,4.0
0.0,3.0,0.0,4.0,10.0,1.0
3.0,15.0,0.0,33.0,204.0,1.0
0.0,0.0,9.0,3.0,0.0,90.0
2.0,0.0,0.0,10.0,4.0,0.0
1.0,0.0,1.0,4.0,8.0,10.0
1.0,0.0,0.0,7.0,0.0,1.0
0.0,18.0,0.0,6.0,456.0,1.0
5.0,0.0,43.0,74.0,0.0,5340.0
0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,4.0,1.0
3.0,18.0,1.0,28.0,395.0,8.0
10.0,0.0,6.0,192.0,0.0,78.0
4.0,0.0,0.0,53.0,3.0,0.0
1.0,0.0,0.0,14.0,0.0,2.0
5.0,8.0,1.0,24.0,40.0,19.0
2.0,10.0,0.0,19.0,142.0,0.0
0.0,5.0,0.0,0.0,11.0,0.0
1.0,0.0,0.0,17.0,0.0,0.0
14.0,2.0,0.0,231.0,23.0,0.0
12.0,0.0,3.0,127.0,0.0,20.0
0.0,22.0,2.0,5.0,914.0,7.0
0.0,3.0,0.0,1.0,11.0,1.0
0.0,0.0,35.0,0.0,1.0,1901.0
0.0,2.0,4.0,0.0,7.0,26.0
0.0,3.0,0.0,0.0,7.0,0.0
0.0,6.0,0.0,3.0,32.0,0.0
0.0,37.0,45.0,3.0,2503.0,5971.0
2.0,23.0,1.0,10.0,262.0,18.0
0.0,0.0,5.0,0.0,0.0,16.0
8.0,14.0,0.0,33.0,284.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,9.0,2.0,1.0,180.0
10.0,0.0,3.0,245.0,0.0,13.0
0.0,0.0,6.0,0.0,3.0,24.0
6.0,3.0,2.0,81.0,29.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,215.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,2.0,0.0,12.0,17.0
6.0,31.0,0.0,74.0,1314.0,5.0
7.0,2.0,0.0,54.0,12.0,0.0
1.0,0.0,84.0,4.0,1.0,24437.0
15.0,0.0,0.0,542.0,1.0,0.0
0.0,3.0,5.0,0.0,22.0,63.0
0.0,0.0,0.0,4.0,4.0,0.0
4.0,3.0,0.0,37.0,24.0,5.0
0.0,0.0,6.0,0.0,6.0,27.0
2.0,0.0,0.0,5.0,0.0,2.0
1.0,14.0,0.0,12.0,435.0,0.0
1.0,20.0,3.0,5.0,565.0,25.0
0.0,20.0,0.0,0.0,554.0,0.0
0.0,0.0,9.0,5.0,0.0,124.0
0.0,4.0,0.0,2.0,18.0,1.0
3.0,5.0,0.0,24.0,51.0,0.0
5.0,0.0,0.0,15.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,22.0,1.0,13.0,368.0
0.0,0.0,0.0,1.0,0.0,2.0
0.0,3.0,1.0,0.0,13.0,4.0
4.0,2.0,1.0,24.0,17.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,4.0,15.0,8.0
0.0,8.0,51.0,0.0,63.0,8353.0
0.0,10.0,0.0,0.0,179.0,3.0
5.0,40.0,19.0,27.0,3205.0,260.0
0.0,5.0,0.0,1.0,50.0,0.0
5.0,20.0,0.0,58.0,327.0,0.0
21.0,0.0,2.0,741.0,0.0,19.0
0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,0.0,1.0
3.0,30.0,0.0,41.0,3053.0,0.0
0.0,3.0,3.0,1.0,8.0,25.0
0.0,0.0,39.0,0.0,0.0,4237.0
2.0,2.0,0.0,13.0,3.0,2.0
0.0,0.0,8.0,2.0,0.0,91.0
7.0,2.0,0.0,71.0,6.0,0.0
0.0,24.0,2.0,0.0,1380.0,22.0
0.0,14.0,0.0,2.0,323.0,0.0
0.0,26.0,55.0,0.0,2450.0,10661.0
2.0,0.0,0.0,9.0,0.0,2.0
19.0,0.0,0.0,937.0,4.0,0.0
4.0,19.0,0.0,10.0,544.0,3.0
0.0,0.0,0.0,0.0,8.0,3.0
7.0,0.0,4.0,50.0,0.0,8.0
2.0,2.0,2.0,19.0,9.0,7.0
15.0,1.0,8.0,453.0,6.0,49.0
9.0,5.0,0.0,72.0,17.0,3.0
0.0,0.0,0.0,0.0,6.0,2.0
16.0,0.0,14.0,497.0,2.0,161.0
0.0,0.0,30.0,0.0,0.0,458.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,9.0,0.0
18.0,8.0,0.0,203.0,45.0,0.0
13.0,0.0,0.0,135.0,0.0,3.0
5.0,29.0,30.0,53.0,4262.0,598.0
0.0,3.0,26.0,1.0,10.0,680.0
3.0,0.0,0.0,15.0,14.0,0.0
0.0,0.0,0.0,2.0,4.0,0.0
0.0,13.0,0.0,3.0,163.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0
4.0,0.0,8.0,35.0,1.0,97.0
6.0,2.0,33.0,50.0,14.0,931.0
11.0,0.0,8.0,241.0,3.0,52.0
